# Please note that there may be discrepancies between your electric bill and what Sense reports due to data interruptions (such as Wi-Fi signal loss or loss of power) or other issues.
DateTime,Device ID,Name,Avg Wattage,kWh
2024-06-14 14:00:00,f1667c72,Water heater,200.733,0.201
2024-06-14 15:00:00,f1667c72,Water heater,131.526,0.132
2024-06-14 16:00:00,f1667c72,Water heater,253.623,0.254
2024-06-14 17:00:00,f1667c72,Water heater,421.419,0.421
2024-06-14 19:00:00,f1667c72,Water heater,654.789,0.655
2024-06-14 20:00:00,f1667c72,Water heater,386.821,0.387
2024-06-14 21:00:00,f1667c72,Water heater,1420.966,1.421
2024-06-15 01:00:00,f1667c72,Water heater,324.915,0.325
2024-06-15 05:00:00,f1667c72,Water heater,144.147,0.144
2024-06-15 06:00:00,f1667c72,Water heater,164.175,0.164
2024-06-15 08:00:00,f1667c72,Water heater,307.734,0.308
2024-06-15 09:00:00,f1667c72,Water heater,346.938,0.347
2024-06-15 10:00:00,f1667c72,Water heater,462.932,0.463
2024-06-15 11:00:00,f1667c72,Water heater,3071.340,3.071
2024-06-15 12:00:00,f1667c72,Water heater,1091.145,1.091
2024-06-15 13:00:00,f1667c72,Water heater,5.356,0.005
2024-06-15 14:00:00,f1667c72,Water heater,395.197,0.395
2024-06-15 15:00:00,f1667c72,Water heater,357.557,0.358
2024-06-15 16:00:00,f1667c72,Water heater,527.646,0.528
2024-06-15 17:00:00,f1667c72,Water heater,432.699,0.433
2024-06-15 18:00:00,f1667c72,Water heater,695.846,0.696
2024-06-15 20:00:00,f1667c72,Water heater,1196.500,1.196
2024-06-15 21:00:00,f1667c72,Water heater,525.303,0.525
2024-06-15 23:00:00,f1667c72,Water heater,332.458,0.332
2024-06-16 03:00:00,f1667c72,Water heater,306.824,0.307
2024-06-16 08:00:00,f1667c72,Water heater,332.938,0.333
2024-06-16 12:00:00,f1667c72,Water heater,738.158,0.738
2024-06-16 15:00:00,f1667c72,Water heater,338.829,0.339
2024-06-16 17:00:00,f1667c72,Water heater,391.694,0.392
2024-06-16 18:00:00,f1667c72,Water heater,340.386,0.340
2024-06-16 20:00:00,f1667c72,Water heater,1247.416,1.247
2024-06-16 21:00:00,f1667c72,Water heater,2239.330,2.239
2024-06-16 22:00:00,f1667c72,Water heater,369.109,0.369
2024-06-16 23:00:00,f1667c72,Water heater,400.865,0.401
2024-06-17 04:00:00,f1667c72,Water heater,341.538,0.342
2024-06-17 07:00:00,f1667c72,Water heater,321.871,0.322
2024-06-17 09:00:00,f1667c72,Water heater,237.021,0.237
2024-06-17 10:00:00,f1667c72,Water heater,1099.188,1.099
2024-06-17 12:00:00,f1667c72,Water heater,1176.886,1.177
2024-06-17 13:00:00,f1667c72,Water heater,405.168,0.405
2024-06-17 14:00:00,f1667c72,Water heater,375.628,0.376
2024-06-17 16:00:00,f1667c72,Water heater,332.819,0.333
2024-06-17 18:00:00,f1667c72,Water heater,1185.355,1.185
2024-06-17 19:00:00,f1667c72,Water heater,773.489,0.773
2024-06-17 20:00:00,f1667c72,Water heater,278.231,0.278
2024-06-17 21:00:00,f1667c72,Water heater,2125.527,2.126
2024-06-17 22:00:00,f1667c72,Water heater,350.169,0.350
2024-06-18 00:00:00,f1667c72,Water heater,327.872,0.328
2024-06-18 06:00:00,f1667c72,Water heater,325.819,0.326
2024-06-18 09:00:00,f1667c72,Water heater,1003.204,1.003
2024-06-18 10:00:00,f1667c72,Water heater,648.260,0.648
2024-06-18 11:00:00,f1667c72,Water heater,1138.497,1.138
2024-06-18 12:00:00,f1667c72,Water heater,858.841,0.859
2024-06-18 13:00:00,f1667c72,Water heater,387.895,0.388
2024-06-18 14:00:00,f1667c72,Water heater,410.435,0.410
2024-06-18 17:00:00,f1667c72,Water heater,381.390,0.381
2024-06-18 18:00:00,f1667c72,Water heater,354.524,0.355
2024-06-18 20:00:00,f1667c72,Water heater,327.393,0.327
2024-06-18 21:00:00,f1667c72,Water heater,672.047,0.672
2024-06-18 22:00:00,f1667c72,Water heater,346.767,0.347
2024-06-19 02:00:00,f1667c72,Water heater,310.711,0.311
2024-06-19 07:00:00,f1667c72,Water heater,305.680,0.306
2024-06-19 10:00:00,f1667c72,Water heater,407.852,0.408
2024-06-19 11:00:00,f1667c72,Water heater,385.510,0.386
2024-06-19 12:00:00,f1667c72,Water heater,1754.657,1.755
2024-06-19 13:00:00,f1667c72,Water heater,400.502,0.401
2024-06-19 14:00:00,f1667c72,Water heater,366.416,0.366
2024-06-19 15:00:00,f1667c72,Water heater,335.036,0.335
2024-06-19 17:00:00,f1667c72,Water heater,1735.996,1.736
2024-06-19 18:00:00,f1667c72,Water heater,750.159,0.750
2024-06-19 19:00:00,f1667c72,Water heater,406.843,0.407
2024-06-19 21:00:00,f1667c72,Water heater,372.703,0.373
2024-06-19 22:00:00,f1667c72,Water heater,91.835,0.092
2024-06-19 23:00:00,f1667c72,Water heater,238.553,0.239
2024-06-20 03:00:00,f1667c72,Water heater,311.958,0.312
2024-06-20 09:00:00,f1667c72,Water heater,1631.707,1.632
2024-06-20 10:00:00,f1667c72,Water heater,512.708,0.513
2024-06-20 11:00:00,f1667c72,Water heater,336.075,0.336
2024-06-20 13:00:00,f1667c72,Water heater,317.848,0.318
2024-06-20 17:00:00,f1667c72,Water heater,296.068,0.296
2024-06-20 19:00:00,f1667c72,Water heater,293.703,0.294
2024-06-20 20:00:00,f1667c72,Water heater,354.587,0.355
2024-06-20 21:00:00,f1667c72,Water heater,402.239,0.402
2024-06-20 22:00:00,f1667c72,Water heater,730.779,0.731
2024-06-21 02:00:00,f1667c72,Water heater,318.707,0.319
2024-06-21 09:00:00,f1667c72,Water heater,320.946,0.321
2024-06-21 12:00:00,f1667c72,Water heater,635.724,0.636
2024-06-21 14:00:00,f1667c72,Water heater,313.902,0.314
2024-06-21 16:00:00,f1667c72,Water heater,308.263,0.308
2024-06-21 18:00:00,f1667c72,Water heater,291.763,0.292
2024-06-21 21:00:00,f1667c72,Water heater,422.059,0.422
2024-06-21 22:00:00,f1667c72,Water heater,2010.924,2.011
2024-06-22 00:00:00,f1667c72,Water heater,386.735,0.387
2024-06-22 03:00:00,f1667c72,Water heater,340.353,0.340
2024-06-22 06:00:00,f1667c72,Water heater,313.905,0.314
2024-06-22 09:00:00,f1667c72,Water heater,340.001,0.340
2024-06-22 11:00:00,f1667c72,Water heater,313.251,0.313
2024-06-22 14:00:00,f1667c72,Water heater,316.690,0.317
2024-06-22 15:00:00,f1667c72,Water heater,305.099,0.305
2024-06-22 19:00:00,f1667c72,Water heater,309.005,0.309
2024-06-22 21:00:00,f1667c72,Water heater,803.585,0.804
2024-06-22 22:00:00,f1667c72,Water heater,390.816,0.391
2024-06-23 00:00:00,f1667c72,Water heater,313.030,0.313
2024-06-23 06:00:00,f1667c72,Water heater,291.642,0.292
2024-06-23 09:00:00,f1667c72,Water heater,198.229,0.198
2024-06-23 10:00:00,f1667c72,Water heater,433.095,0.433
2024-06-23 11:00:00,f1667c72,Water heater,309.628,0.310
2024-06-23 12:00:00,f1667c72,Water heater,314.235,0.314
2024-06-23 14:00:00,f1667c72,Water heater,316.697,0.317
2024-06-23 15:00:00,f1667c72,Water heater,324.800,0.325
2024-06-23 16:00:00,f1667c72,Water heater,326.289,0.326
2024-06-23 18:00:00,f1667c72,Water heater,801.587,0.802
2024-06-23 19:00:00,f1667c72,Water heater,718.287,0.718
2024-06-23 20:00:00,f1667c72,Water heater,1687.928,1.688
2024-06-23 21:00:00,f1667c72,Water heater,371.075,0.371
2024-06-24 01:00:00,f1667c72,Water heater,325.547,0.326
2024-06-24 06:00:00,f1667c72,Water heater,92.451,0.092
2024-06-24 07:00:00,f1667c72,Water heater,225.673,0.226
2024-06-24 09:00:00,f1667c72,Water heater,325.298,0.325
2024-06-24 11:00:00,f1667c72,Water heater,395.255,0.395
2024-06-24 12:00:00,f1667c72,Water heater,336.460,0.336
2024-06-24 14:00:00,f1667c72,Water heater,343.194,0.343
2024-06-24 15:00:00,f1667c72,Water heater,326.073,0.326
2024-06-24 16:00:00,f1667c72,Water heater,647.243,0.647
2024-06-24 17:00:00,f1667c72,Water heater,91.835,0.092
2024-06-24 18:00:00,f1667c72,Water heater,249.492,0.249
2024-06-24 19:00:00,f1667c72,Water heater,332.297,0.332
2024-06-24 20:00:00,f1667c72,Water heater,387.875,0.388
2024-06-24 21:00:00,f1667c72,Water heater,817.953,0.818
2024-06-24 22:00:00,f1667c72,Water heater,355.110,0.355
2024-06-25 04:00:00,f1667c72,Water heater,321.627,0.322
2024-06-25 07:00:00,f1667c72,Water heater,288.687,0.289
2024-06-25 08:00:00,f1667c72,Water heater,1027.084,1.027
2024-06-25 09:00:00,f1667c72,Water heater,368.234,0.368
2024-06-25 10:00:00,f1667c72,Water heater,474.630,0.475
2024-06-25 11:00:00,f1667c72,Water heater,1375.041,1.375
2024-06-25 12:00:00,f1667c72,Water heater,749.183,0.749
2024-06-25 13:00:00,f1667c72,Water heater,446.423,0.446
2024-06-25 14:00:00,f1667c72,Water heater,446.767,0.447
2024-06-25 15:00:00,f1667c72,Water heater,380.519,0.381
2024-06-25 17:00:00,f1667c72,Water heater,309.069,0.309
2024-06-25 19:00:00,f1667c72,Water heater,386.325,0.386
2024-06-25 20:00:00,f1667c72,Water heater,356.250,0.356
2024-06-25 21:00:00,f1667c72,Water heater,725.727,0.726
2024-06-25 22:00:00,f1667c72,Water heater,380.333,0.380
2024-06-26 02:00:00,f1667c72,Water heater,322.406,0.322
2024-06-26 08:00:00,f1667c72,Water heater,310.827,0.311
2024-06-26 10:00:00,f1667c72,Water heater,1249.562,1.250
2024-06-26 11:00:00,f1667c72,Water heater,380.933,0.381
2024-06-26 12:00:00,f1667c72,Water heater,357.062,0.357
2024-06-26 13:00:00,f1667c72,Water heater,362.455,0.362
2024-06-26 14:00:00,f1667c72,Water heater,363.939,0.364
2024-06-26 16:00:00,f1667c72,Water heater,301.863,0.302
2024-06-26 17:00:00,f1667c72,Water heater,346.295,0.346
2024-06-26 18:00:00,f1667c72,Water heater,881.955,0.882
2024-06-26 19:00:00,f1667c72,Water heater,416.265,0.416
2024-06-26 20:00:00,f1667c72,Water heater,342.333,0.342
2024-06-26 21:00:00,f1667c72,Water heater,823.457,0.823
2024-06-26 22:00:00,f1667c72,Water heater,390.227,0.390
2024-06-27 02:00:00,f1667c72,Water heater,303.920,0.304
2024-06-27 08:00:00,f1667c72,Water heater,312.309,0.312
2024-06-27 09:00:00,f1667c72,Water heater,911.185,0.911
2024-06-27 10:00:00,f1667c72,Water heater,375.544,0.376
2024-06-27 12:00:00,f1667c72,Water heater,737.316,0.737
2024-06-27 14:00:00,f1667c72,Water heater,383.896,0.384
2024-06-27 15:00:00,f1667c72,Water heater,307.416,0.307
2024-06-27 18:00:00,f1667c72,Water heater,298.318,0.298
2024-06-27 19:00:00,f1667c72,Water heater,938.580,0.939
2024-06-27 20:00:00,f1667c72,Water heater,1059.383,1.059
2024-06-27 21:00:00,f1667c72,Water heater,865.941,0.866
2024-06-30 18:00:00,f1667c72,Water heater,643.581,0.644
2024-06-30 19:00:00,f1667c72,Water heater,671.508,0.672
2024-06-30 20:00:00,f1667c72,Water heater,1023.465,1.023
2024-06-30 21:00:00,f1667c72,Water heater,1419.217,1.419
2024-06-30 22:00:00,f1667c72,Water heater,522.942,0.523
2024-07-01 01:00:00,f1667c72,Water heater,317.724,0.318
2024-07-01 06:00:00,f1667c72,Water heater,305.400,0.305
2024-07-01 07:00:00,f1667c72,Water heater,318.847,0.319
2024-07-01 09:00:00,f1667c72,Water heater,1389.885,1.390
2024-07-01 10:00:00,f1667c72,Water heater,464.259,0.464
2024-07-01 11:00:00,f1667c72,Water heater,362.244,0.362
2024-07-01 12:00:00,f1667c72,Water heater,35.709,0.036
2024-07-01 13:00:00,f1667c72,Water heater,648.572,0.649
2024-07-01 14:00:00,f1667c72,Water heater,341.212,0.341
2024-07-01 16:00:00,f1667c72,Water heater,637.664,0.638
2024-07-01 18:00:00,f1667c72,Water heater,1065.601,1.066
2024-07-01 19:00:00,f1667c72,Water heater,387.891,0.388
2024-07-01 20:00:00,f1667c72,Water heater,411.312,0.411
2024-07-01 21:00:00,f1667c72,Water heater,913.042,0.913
2024-07-02 01:00:00,f1667c72,Water heater,324.462,0.324
2024-07-02 06:00:00,f1667c72,Water heater,307.492,0.307
2024-07-02 08:00:00,f1667c72,Water heater,325.250,0.325
2024-07-02 09:00:00,f1667c72,Water heater,1030.242,1.030
2024-07-02 10:00:00,f1667c72,Water heater,339.279,0.339
2024-07-02 11:00:00,f1667c72,Water heater,487.429,0.487
2024-07-02 12:00:00,f1667c72,Water heater,414.039,0.414
2024-07-02 13:00:00,f1667c72,Water heater,411.390,0.411
2024-07-02 14:00:00,f1667c72,Water heater,319.622,0.320
2024-07-02 18:00:00,f1667c72,Water heater,292.893,0.293
2024-07-02 19:00:00,f1667c72,Water heater,383.328,0.383
2024-07-02 20:00:00,f1667c72,Water heater,2455.639,2.456
2024-07-02 21:00:00,f1667c72,Water heater,1800.556,1.801
2024-07-02 22:00:00,f1667c72,Water heater,435.159,0.435
2024-07-03 02:00:00,f1667c72,Water heater,353.514,0.354
2024-07-03 07:00:00,f1667c72,Water heater,317.651,0.318
2024-07-03 09:00:00,f1667c72,Water heater,1104.551,1.105
2024-07-03 10:00:00,f1667c72,Water heater,629.895,0.630
2024-07-03 12:00:00,f1667c72,Water heater,478.619,0.479
2024-07-03 13:00:00,f1667c72,Water heater,637.263,0.637
2024-07-03 14:00:00,f1667c72,Water heater,417.997,0.418
2024-07-03 15:00:00,f1667c72,Water heater,643.943,0.644
2024-07-03 16:00:00,f1667c72,Water heater,68.290,0.068
2024-07-03 17:00:00,f1667c72,Water heater,327.852,0.328
2024-07-03 18:00:00,f1667c72,Water heater,689.457,0.689
2024-07-03 19:00:00,f1667c72,Water heater,483.395,0.483
2024-07-03 20:00:00,f1667c72,Water heater,971.523,0.972
2024-07-03 21:00:00,f1667c72,Water heater,429.824,0.430
2024-07-03 22:00:00,f1667c72,Water heater,360.612,0.361
2024-07-03 23:00:00,f1667c72,Water heater,330.173,0.330
2024-07-04 03:00:00,f1667c72,Water heater,291.682,0.292
2024-07-04 07:00:00,f1667c72,Water heater,316.540,0.317
2024-07-04 08:00:00,f1667c72,Water heater,335.432,0.335
2024-07-04 09:00:00,f1667c72,Water heater,31.286,0.031
2024-07-04 10:00:00,f1667c72,Water heater,329.009,0.329
2024-07-04 11:00:00,f1667c72,Water heater,1575.279,1.575
2024-07-04 13:00:00,f1667c72,Water heater,332.521,0.333
2024-07-04 14:00:00,f1667c72,Water heater,1022.720,1.023
2024-07-04 15:00:00,f1667c72,Water heater,499.957,0.500
2024-07-04 16:00:00,f1667c72,Water heater,353.614,0.354
2024-07-04 17:00:00,f1667c72,Water heater,620.823,0.621
2024-07-04 18:00:00,f1667c72,Water heater,364.829,0.365
2024-07-04 20:00:00,f1667c72,Water heater,995.852,0.996
2024-07-04 21:00:00,f1667c72,Water heater,830.668,0.831
2024-07-04 22:00:00,f1667c72,Water heater,382.087,0.382
2024-07-05 00:00:00,f1667c72,Water heater,300.240,0.300
2024-07-05 06:00:00,f1667c72,Water heater,302.152,0.302
2024-07-05 08:00:00,f1667c72,Water heater,1066.105,1.066
2024-07-05 09:00:00,f1667c72,Water heater,454.890,0.455
2024-07-05 10:00:00,f1667c72,Water heater,942.225,0.942
2024-07-05 12:00:00,f1667c72,Water heater,437.943,0.438
2024-07-05 13:00:00,f1667c72,Water heater,344.598,0.345
2024-07-05 15:00:00,f1667c72,Water heater,301.894,0.302
2024-07-05 18:00:00,f1667c72,Water heater,1331.902,1.332
2024-07-05 19:00:00,f1667c72,Water heater,826.949,0.827
2024-07-05 21:00:00,f1667c72,Water heater,970.337,0.970
2024-07-06 00:00:00,f1667c72,Water heater,234.461,0.234
2024-07-06 01:00:00,f1667c72,Water heater,86.105,0.086
2024-07-06 03:00:00,f1667c72,Water heater,299.050,0.299
2024-07-06 06:00:00,f1667c72,Water heater,311.725,0.312
2024-07-06 09:00:00,f1667c72,Water heater,340.127,0.340
2024-07-06 10:00:00,f1667c72,Water heater,542.085,0.542
2024-07-06 11:00:00,f1667c72,Water heater,578.707,0.579
2024-07-06 12:00:00,f1667c72,Water heater,361.831,0.362
2024-07-06 13:00:00,f1667c72,Water heater,711.933,0.712
2024-07-06 14:00:00,f1667c72,Water heater,505.193,0.505
2024-07-06 15:00:00,f1667c72,Water heater,10.979,0.011
2024-07-06 16:00:00,f1667c72,Water heater,311.831,0.312
2024-07-06 17:00:00,f1667c72,Water heater,784.406,0.784
2024-07-06 18:00:00,f1667c72,Water heater,276.930,0.277
2024-07-06 19:00:00,f1667c72,Water heater,1028.848,1.029
2024-07-06 21:00:00,f1667c72,Water heater,2138.766,2.139
2024-07-06 22:00:00,f1667c72,Water heater,930.250,0.930
2024-07-07 00:00:00,f1667c72,Water heater,121.602,0.122
2024-07-07 01:00:00,f1667c72,Water heater,200.679,0.201
2024-07-07 03:00:00,f1667c72,Water heater,369.214,0.369
2024-07-07 08:00:00,f1667c72,Water heater,300.631,0.301
2024-07-07 09:00:00,f1667c72,Water heater,324.300,0.324
2024-07-07 10:00:00,f1667c72,Water heater,1065.415,1.065
2024-07-07 11:00:00,f1667c72,Water heater,1058.857,1.059
2024-07-07 12:00:00,f1667c72,Water heater,730.515,0.731
2024-07-07 13:00:00,f1667c72,Water heater,327.230,0.327
2024-07-07 14:00:00,f1667c72,Water heater,334.140,0.334
2024-07-07 17:00:00,f1667c72,Water heater,705.594,0.706
2024-07-07 19:00:00,f1667c72,Water heater,1548.493,1.548
2024-07-07 20:00:00,f1667c72,Water heater,645.876,0.646
2024-07-07 21:00:00,f1667c72,Water heater,1031.696,1.032
2024-07-08 01:00:00,f1667c72,Water heater,323.428,0.323
2024-07-08 07:00:00,f1667c72,Water heater,320.478,0.320
2024-07-08 09:00:00,f1667c72,Water heater,634.760,0.635
2024-07-08 10:00:00,f1667c72,Water heater,359.263,0.359
2024-07-08 11:00:00,f1667c72,Water heater,388.288,0.388
2024-07-08 13:00:00,f1667c72,Water heater,330.430,0.330
2024-07-08 15:00:00,f1667c72,Water heater,326.744,0.327
2024-07-08 16:00:00,f1667c72,Water heater,721.050,0.721
2024-07-08 17:00:00,f1667c72,Water heater,476.835,0.477
2024-07-08 18:00:00,f1667c72,Water heater,366.230,0.366
2024-07-08 19:00:00,f1667c72,Water heater,923.481,0.923
2024-07-08 20:00:00,f1667c72,Water heater,1066.953,1.067
2024-07-08 21:00:00,f1667c72,Water heater,1022.077,1.022
2024-07-08 22:00:00,f1667c72,Water heater,384.497,0.384
2024-07-08 23:00:00,f1667c72,Water heater,362.662,0.363
2024-07-09 04:00:00,f1667c72,Water heater,308.897,0.309
2024-07-09 09:00:00,f1667c72,Water heater,305.843,0.306
2024-07-09 10:00:00,f1667c72,Water heater,876.282,0.876
2024-07-09 11:00:00,f1667c72,Water heater,342.832,0.343
2024-07-09 12:00:00,f1667c72,Water heater,340.228,0.340
2024-07-09 14:00:00,f1667c72,Water heater,306.357,0.306
2024-07-09 16:00:00,f1667c72,Water heater,537.785,0.538
2024-07-09 19:00:00,f1667c72,Water heater,313.408,0.313
2024-07-09 20:00:00,f1667c72,Water heater,878.714,0.879
2024-07-09 21:00:00,f1667c72,Water heater,737.773,0.738
2024-07-09 22:00:00,f1667c72,Water heater,391.365,0.391
2024-07-10 03:00:00,f1667c72,Water heater,299.530,0.300
2024-07-10 09:00:00,f1667c72,Water heater,829.860,0.830
2024-07-10 10:00:00,f1667c72,Water heater,459.390,0.459
2024-07-10 11:00:00,f1667c72,Water heater,322.519,0.323
2024-07-10 13:00:00,f1667c72,Water heater,878.790,0.879
2024-07-10 14:00:00,f1667c72,Water heater,333.158,0.333
2024-07-10 17:00:00,f1667c72,Water heater,889.434,0.889
2024-07-10 19:00:00,f1667c72,Water heater,320.895,0.321
2024-07-10 21:00:00,f1667c72,Water heater,898.076,0.898
2024-07-10 22:00:00,f1667c72,Water heater,618.038,0.618
2024-07-11 02:00:00,f1667c72,Water heater,281.837,0.282
2024-07-11 06:00:00,f1667c72,Water heater,356.751,0.357
2024-07-11 07:00:00,f1667c72,Water heater,364.225,0.364
2024-07-11 09:00:00,f1667c72,Water heater,677.750,0.678
2024-07-11 10:00:00,f1667c72,Water heater,443.338,0.443
2024-07-11 11:00:00,f1667c72,Water heater,377.132,0.377
2024-07-11 12:00:00,f1667c72,Water heater,308.827,0.309
2024-07-11 13:00:00,f1667c72,Water heater,313.762,0.314
2024-07-11 15:00:00,f1667c72,Water heater,315.040,0.315
2024-07-11 17:00:00,f1667c72,Water heater,86.595,0.087
2024-07-11 18:00:00,f1667c72,Water heater,307.909,0.308
2024-07-11 19:00:00,f1667c72,Water heater,355.852,0.356
2024-07-11 20:00:00,f1667c72,Water heater,1139.616,1.140
2024-07-11 21:00:00,f1667c72,Water heater,1195.756,1.196
2024-07-11 22:00:00,f1667c72,Water heater,333.934,0.334
2024-07-12 03:00:00,f1667c72,Water heater,319.197,0.319
2024-07-12 07:00:00,f1667c72,Water heater,278.568,0.279
2024-07-12 08:00:00,f1667c72,Water heater,1.133,0.001
2024-07-12 10:00:00,f1667c72,Water heater,748.578,0.749
2024-07-12 11:00:00,f1667c72,Water heater,363.652,0.364
2024-07-12 12:00:00,f1667c72,Water heater,803.313,0.803
2024-07-12 13:00:00,f1667c72,Water heater,374.941,0.375
2024-07-12 14:00:00,f1667c72,Water heater,1189.466,1.189
2024-07-12 16:00:00,f1667c72,Water heater,404.075,0.404
2024-07-12 19:00:00,f1667c72,Water heater,461.465,0.461
2024-07-12 20:00:00,f1667c72,Water heater,361.233,0.361
2024-07-12 21:00:00,f1667c72,Water heater,581.578,0.582
2024-07-12 22:00:00,f1667c72,Water heater,411.054,0.411
2024-07-13 01:00:00,f1667c72,Water heater,298.814,0.299
2024-07-13 07:00:00,f1667c72,Water heater,300.213,0.300
2024-07-13 08:00:00,f1667c72,Water heater,380.713,0.381
2024-07-13 10:00:00,f1667c72,Water heater,232.605,0.233
2024-07-13 11:00:00,f1667c72,Water heater,474.196,0.474
2024-07-13 13:00:00,f1667c72,Water heater,743.509,0.744
2024-07-13 14:00:00,f1667c72,Water heater,344.065,0.344
2024-07-13 16:00:00,f1667c72,Water heater,319.367,0.319
2024-07-13 19:00:00,f1667c72,Water heater,1244.851,1.245
2024-07-13 20:00:00,f1667c72,Water heater,510.556,0.511
2024-07-13 21:00:00,f1667c72,Water heater,754.067,0.754
2024-07-13 22:00:00,f1667c72,Water heater,375.327,0.375
2024-07-14 00:00:00,f1667c72,Water heater,322.344,0.322
2024-07-14 06:00:00,f1667c72,Water heater,359.440,0.359
2024-07-14 08:00:00,f1667c72,Water heater,705.835,0.706
2024-07-14 09:00:00,f1667c72,Water heater,351.012,0.351
2024-07-14 11:00:00,f1667c72,Water heater,323.539,0.324
2024-07-14 12:00:00,f1667c72,Water heater,361.743,0.362
2024-07-14 13:00:00,f1667c72,Water heater,676.273,0.676
2024-07-14 14:00:00,f1667c72,Water heater,313.687,0.314
2024-07-14 17:00:00,f1667c72,Water heater,1076.982,1.077
2024-07-14 18:00:00,f1667c72,Water heater,1123.874,1.124
2024-07-14 20:00:00,f1667c72,Water heater,974.351,0.974
2024-07-14 21:00:00,f1667c72,Water heater,386.333,0.386
2024-07-14 22:00:00,f1667c72,Water heater,365.522,0.366
2024-07-15 04:00:00,f1667c72,Water heater,311.608,0.312
2024-07-15 08:00:00,f1667c72,Water heater,327.184,0.327
2024-07-15 09:00:00,f1667c72,Water heater,316.188,0.316
2024-07-15 10:00:00,f1667c72,Water heater,787.187,0.787
2024-07-15 11:00:00,f1667c72,Water heater,354.678,0.355
2024-07-15 13:00:00,f1667c72,Water heater,738.095,0.738
2024-07-15 15:00:00,f1667c72,Water heater,312.609,0.313
2024-07-15 17:00:00,f1667c72,Water heater,338.154,0.338
2024-07-15 19:00:00,f1667c72,Water heater,347.582,0.348
2024-07-15 20:00:00,f1667c72,Water heater,457.987,0.458
2024-07-15 21:00:00,f1667c72,Water heater,1171.944,1.172
2024-07-15 22:00:00,f1667c72,Water heater,965.192,0.965
2024-07-15 23:00:00,f1667c72,Water heater,399.978,0.400
2024-07-16 00:00:00,f1667c72,Water heater,329.220,0.329
2024-07-16 06:00:00,f1667c72,Water heater,287.388,0.287
2024-07-16 09:00:00,f1667c72,Water heater,316.826,0.317
2024-07-16 10:00:00,f1667c72,Water heater,317.828,0.318
2024-07-16 12:00:00,f1667c72,Water heater,312.077,0.312
2024-07-16 15:00:00,f1667c72,Water heater,298.459,0.298
2024-07-16 17:00:00,f1667c72,Water heater,285.379,0.285
2024-07-16 19:00:00,f1667c72,Water heater,844.831,0.845
2024-07-16 21:00:00,f1667c72,Water heater,889.772,0.890
2024-07-17 05:00:00,f1667c72,Water heater,184.177,0.184
2024-07-17 09:00:00,f1667c72,Water heater,697.909,0.698
2024-07-17 10:00:00,f1667c72,Water heater,754.574,0.755
2024-07-17 11:00:00,f1667c72,Water heater,380.513,0.381
2024-07-17 12:00:00,f1667c72,Water heater,319.994,0.320
2024-07-17 14:00:00,f1667c72,Water heater,302.152,0.302
2024-07-17 17:00:00,f1667c72,Water heater,598.437,0.598
2024-07-17 19:00:00,f1667c72,Water heater,652.228,0.652
2024-07-17 20:00:00,f1667c72,Water heater,473.366,0.473
2024-07-17 21:00:00,f1667c72,Water heater,907.740,0.908
2024-07-17 22:00:00,f1667c72,Water heater,515.953,0.516
2024-07-18 03:00:00,f1667c72,Water heater,305.840,0.306
2024-07-18 07:00:00,f1667c72,Water heater,345.656,0.346
2024-07-18 08:00:00,f1667c72,Water heater,304.161,0.304
2024-07-18 10:00:00,f1667c72,Water heater,742.934,0.743
2024-07-18 11:00:00,f1667c72,Water heater,389.916,0.390
2024-07-18 12:00:00,f1667c72,Water heater,344.477,0.344
2024-07-18 13:00:00,f1667c72,Water heater,433.464,0.433
2024-07-18 14:00:00,f1667c72,Water heater,325.900,0.326
2024-07-18 17:00:00,f1667c72,Water heater,295.032,0.295
2024-07-18 19:00:00,f1667c72,Water heater,359.984,0.360
2024-07-18 20:00:00,f1667c72,Water heater,363.331,0.363
2024-07-18 21:00:00,f1667c72,Water heater,1616.212,1.616
2024-07-18 22:00:00,f1667c72,Water heater,364.291,0.364
2024-07-19 03:00:00,f1667c72,Water heater,305.180,0.305
2024-07-19 09:00:00,f1667c72,Water heater,658.479,0.658
2024-07-19 10:00:00,f1667c72,Water heater,1015.458,1.015
2024-07-19 12:00:00,f1667c72,Water heater,475.896,0.476
2024-07-19 13:00:00,f1667c72,Water heater,354.126,0.354
2024-07-19 15:00:00,f1667c72,Water heater,305.575,0.306
2024-07-19 17:00:00,f1667c72,Water heater,328.567,0.329
2024-07-19 20:00:00,f1667c72,Water heater,483.276,0.483
2024-07-19 21:00:00,f1667c72,Water heater,1272.167,1.272
2024-07-19 22:00:00,f1667c72,Water heater,1297.347,1.297
2024-07-19 23:00:00,f1667c72,Water heater,492.831,0.493
2024-07-20 00:00:00,f1667c72,Water heater,382.112,0.382
2024-07-20 05:00:00,f1667c72,Water heater,344.399,0.344
2024-07-20 08:00:00,f1667c72,Water heater,288.589,0.289
2024-07-20 09:00:00,f1667c72,Water heater,42.681,0.043
2024-07-20 11:00:00,f1667c72,Water heater,302.018,0.302
2024-07-20 13:00:00,f1667c72,Water heater,312.233,0.312
2024-07-20 15:00:00,f1667c72,Water heater,331.427,0.331
2024-07-20 16:00:00,f1667c72,Water heater,1782.179,1.782
2024-07-20 17:00:00,f1667c72,Water heater,186.410,0.186
2024-07-20 20:00:00,f1667c72,Water heater,742.434,0.742
2024-07-20 21:00:00,f1667c72,Water heater,348.752,0.349
